,start_time,end_time,wav_file,emotion,val,act,dom
351,308.277,319.1635,Ses05F_script01_3_M032,sad,3.0,3.5,4.5
352,319.6242,333.7856,Ses05F_script01_3_M033,sad,3.0,4.5,4.5
353,337.0306,347.24,Ses05F_script01_3_M034,sad,2.5,3.5,4.0
354,349.3378,361.057,Ses05F_script01_3_M035,sad,2.0,3.5,4.0
355,363.4706,376.47,Ses05F_script01_3_M036,sad,1.5,3.5,4.5
356,377.39,393.2457,Ses05F_script01_3_M037,sad,1.5,4.5,4.5
357,393.2758,402.6099,Ses05F_script01_3_M038,xxx,1.0,4.0,4.5
358,407.96,410.7823,Ses05F_script01_3_M039,exc,3.0,4.0,3.5
359,426.7965,431.8242,Ses05F_script01_3_M040,hap,4.0,4.5,4.5
360,7.82,9.43,Ses05M_script02_2_F000,neu,3.0,2.0,2.0
361,11.2,12.66,Ses05M_script02_2_F001,neu,2.6667,2.0,2.0
362,17.12,23.43,Ses05M_script02_2_F002,xxx,2.3333,3.0,3.0
363,24.65,35.74,Ses05M_script02_2_F003,xxx,2.3333,3.3333,3.3333
364,38.0,41.54,Ses05M_script02_2_F004,fru,2.0,3.6667,2.6667
365,50.06,57.12,Ses05M_script02_2_F005,ang,1.6667,4.3333,3.6667
366,57.81,62.07,Ses05M_script02_2_F006,fru,2.0,3.6667,2.6667
367,71.03,76.17,Ses05M_script02_2_F007,xxx,2.0,3.3333,2.6667
368,77.39,80.15,Ses05M_script02_2_F008,fru,2.3333,2.6667,2.6667
369,82.38,84.86,Ses05M_script02_2_F009,ang,2.3333,3.3333,3.0
370,85.51,102.0,Ses05M_script02_2_F010,ang,1.6667,4.0,4.0
371,104.9,107.06,Ses05M_script02_2_F011,fru,2.3333,3.0,3.0
372,110.14,118.09,Ses05M_script02_2_F012,sad,2.0,2.6667,2.3333
373,150.43,182.34,Ses05M_script02_2_F013,sad,2.3333,2.3333,2.6667
374,183.24,193.33,Ses05M_script02_2_F014,sad,2.0,2.3333,2.3333
375,201.29,207.03,Ses05M_script02_2_F015,sad,2.0,1.6667,1.6667
376,216.61,222.9,Ses05M_script02_2_F016,sad,2.0,2.0,2.0
377,230.0,231.32,Ses05M_script02_2_F017,sad,2.3333,1.3333,1.6667
378,233.49,234.98,Ses05M_script02_2_F018,sad,2.3333,2.3333,1.6667
379,235.42,236.54,Ses05M_script02_2_F019,sad,2.0,2.0,1.6667
380,239.52,241.31,Ses05M_script02_2_F020,xxx,3.6667,2.6667,2.3333
381,246.05,247.28,Ses05M_script02_2_F021,xxx,2.0,2.6667,2.6667
382,247.84,248.74,Ses05M_script02_2_F022,sad,2.3333,2.0,2.0
383,253.07,257.37,Ses05M_script02_2_F023,sad,1.6667,2.6667,2.3333
384,302.37,306.32,Ses05M_script02_2_F024,xxx,2.0,3.0,2.6667
385,306.99,312.1983,Ses05M_script02_2_F025,xxx,2.0,3.0,3.3333
386,313.83,318.2969,Ses05M_script02_2_F026,sad,2.0,2.3333,2.0
387,322.11,332.19,Ses05M_script02_2_F027,sad,2.0,2.6667,2.0
388,333.65,345.96,Ses05M_script02_2_F028,sad,2.3333,2.3333,2.0
389,346.93,351.62,Ses05M_script02_2_F029,sad,2.3333,1.6667,2.0
390,356.84,358.42,Ses05M_script02_2_F030,sad,2.0,2.0,2.0
391,362.33,368.72,Ses05M_script02_2_F031,sad,1.6667,2.0,2.0
392,370.29,381.75,Ses05M_script02_2_F032,sad,2.0,2.0,2.3333
393,390.54,394.59,Ses05M_script02_2_F033,xxx,3.3333,2.0,2.3333
394,402.0482,411.26,Ses05M_script02_2_F034,hap,4.0,2.3333,2.0
395,416.1773,418.43,Ses05M_script02_2_F035,xxx,4.3333,3.0,2.6667
396,419.28,421.95,Ses05M_script02_2_F036,xxx,4.0,3.0,2.3333
397,428.3,441.78,Ses05M_script02_2_F037,hap,3.6667,2.6667,2.3333
398,448.68,450.69,Ses05M_script02_2_F038,hap,3.6667,2.6667,2.3333
399,4.15,8.32,Ses05M_script02_2_M000,exc,4.0,3.0,2.6667
400,9.29,11.52,Ses05M_script02_2_M001,exc,3.3333,3.6667,2.3333
401,12.63,17.92,Ses05M_script02_2_M002,fru,2.6667,3.6667,3.0
402,22.96,25.45,Ses05M_script02_2_M003,xxx,3.0,3.3333,3.0
403,36.34,38.54,Ses05M_script02_2_M004,xxx,3.0,2.3333,2.0
404,41.6,50.71,Ses05M_script02_2_M005,neu,3.0,3.0,2.0
405,56.09,58.19,Ses05M_script02_2_M006,fru,2.3333,3.3333,2.6667
406,61.56,71.64,Ses05M_script02_2_M007,fru,2.6667,4.0,3.3333
407,75.73,77.21,Ses05M_script02_2_M008,xxx,2.0,3.3333,2.3333
408,79.77,82.92,Ses05M_script02_2_M009,fru,2.0,3.0,3.0
409,84.15,85.99,Ses05M_script02_2_M010,xxx,3.0,3.0,3.0
410,101.73,105.63,Ses05M_script02_2_M011,fru,1.6667,3.3333,3.3333
411,106.52,109.0,Ses05M_script02_2_M012,fru,2.0,3.6667,3.0
412,121.24,130.29,Ses05M_script02_2_M013,fru,2.6667,3.0,2.3333
413,130.3158,152.06,Ses05M_script02_2_M014,fru,3.0,3.3333,2.3333
414,194.64,198.95,Ses05M_script02_2_M015,xxx,4.0,3.0,2.3333
415,206.45,217.62,Ses05M_script02_2_M016,neu,3.3333,4.0,3.0
416,222.5,230.06,Ses05M_script02_2_M017,xxx,3.3333,3.6667,2.6667
417,231.51,233.85,Ses05M_script02_2_M018,xxx,3.3333,3.0,2.3333
418,234.57,236.18,Ses05M_script02_2_M019,xxx,3.3333,3.3333,2.3333
419,236.44,239.77,Ses05M_script02_2_M020,fru,3.3333,3.3333,2.3333
420,240.7,246.81,Ses05M_script02_2_M021,fru,2.3333,3.0,3.0
421,246.95,248.12,Ses05M_script02_2_M022,fru,2.6667,3.3333,3.0
422,248.86,254.58,Ses05M_script02_2_M023,fru,1.6667,4.0,3.6667
423,256.42,270.41,Ses05M_script02_2_M024,ang,2.0,4.3333,3.3333
424,270.427,297.2,Ses05M_script02_2_M025,ang,2.0,4.3333,3.3333
425,297.26,302.69,Ses05M_script02_2_M026,ang,1.6667,3.6667,4.3333
426,305.98,307.31,Ses05M_script02_2_M027,xxx,2.6667,3.3333,3.0
427,312.03,313.702,Ses05M_script02_2_M028,fru,2.6667,3.0,2.6667
428,318.34,321.99,Ses05M_script02_2_M029,sad,2.6667,2.0,2.0
429,331.74,334.04,Ses05M_script02_2_M030,sad,2.3333,2.0,2.0
430,353.36,356.99,Ses05M_script02_2_M031,sad,2.3333,2.0,2.0
431,358.09,362.35,Ses05M_script02_2_M032,sad,2.0,2.6667,2.0
432,368.52,370.19,Ses05M_script02_2_M033,sur,3.3333,2.6667,1.6667
433,381.7787,389.38,Ses05M_script02_2_M034,hap,3.3333,2.6667,2.3333
434,394.76,400.7742,Ses05M_script02_2_M035,hap,4.0,3.0,2.3333
435,412.35,416.02,Ses05M_script02_2_M036,hap,4.3333,3.0,2.6667
436,417.87,420.08,Ses05M_script02_2_M037,hap,4.0,3.3333,2.3333
437,423.17,427.84,Ses05M_script02_2_M038,xxx,3.3333,2.6667,2.3333
438,440.84,447.47,Ses05M_script02_2_M039,xxx,4.0,3.0,2.6667
439,450.9519,453.2597,Ses05M_script02_2_M040,hap,4.0,2.3333,2.0
440,4.49,7.22,Ses05F_script01_2_F000,xxx,2.5,2.5,2.5
441,9.37,13.33,Ses05F_script01_2_F001,neu,2.5,2.5,3.0
442,16.78,19.88,Ses05F_script01_2_F002,xxx,2.0,2.5,3.0
443,29.57,32.13,Ses05F_script01_2_F003,xxx,2.0,2.0,2.5
444,33.01,35.01,Ses05F_script01_2_F004,xxx,2.5,3.5,2.5
445,38.47,40.68,Ses05F_script01_2_F005,fru,2.0,3.0,4.0
446,47.92,50.45,Ses05F_script01_2_F006,ang,2.0,3.5,3.5
447,52.19,61.82,Ses05F_script01_2_F007,fru,1.5,3.5,3.5
448,63.46,71.26,Ses05F_script01_2_F008,fru,2.5,3.0,4.5
449,78.73,86.92,Ses05F_script01_2_F009,fru,2.0,3.5,4.0
450,87.99,91.18,Ses05F_script01_2_F010,ang,1.5,4.0,4.5
451,97.17,100.48,Ses05F_script01_2_F011,ang,1.5,3.5,4.0
452,100.87,109.07,Ses05F_script01_2_F012,ang,1.5,4.5,5.0
453,111.47,114.73,Ses05F_script01_2_F013,xxx,1.5,3.5,3.5
454,122.27,127.91,Ses05F_script01_2_F014,ang,2.0,3.5,4.0
455,131.97,135.5,Ses05F_script01_2_F015,xxx,2.0,2.5,3.5
456,140.55,142.89,Ses05F_script01_2_F016,sad,2.5,3.5,3.5
457,145.66,147.32,Ses05F_script01_2_F017,ang,1.5,3.5,3.5
458,7.19,9.32,Ses05F_script01_2_M000,neu,3.0,2.5,2.5
459,12.83,17.9,Ses05F_script01_2_M001,neu,3.0,3.5,3.0
460,19.47,29.24,Ses05F_script01_2_M002,neu,2.5,3.0,3.5
461,31.76,34.42,Ses05F_script01_2_M003,fru,3.0,3.5,3.0
462,35.45,38.31,Ses05F_script01_2_M004,fru,2.5,3.5,3.0
463,40.44,43.96,Ses05F_script01_2_M005,fru,2.0,3.5,3.0
464,50.2,52.06,Ses05F_script01_2_M006,xxx,2.5,3.0,3.5
465,61.23,64.01,Ses05F_script01_2_M007,fru,2.0,3.5,3.0
466,70.54,75.43,Ses05F_script01_2_M008,fru,2.0,4.0,3.0
467,86.16,88.9,Ses05F_script01_2_M009,fru,1.5,3.5,4.5
468,94.57,96.29,Ses05F_script01_2_M010,fru,2.0,2.5,2.5
469,100.15,101.38,Ses05F_script01_2_M011,fru,4.0,3.0,2.5
470,109.58,111.5,Ses05F_script01_2_M012,fru,2.5,3.0,3.0
471,113.9,115.64,Ses05F_script01_2_M013,fru,2.5,3.5,3.0
472,127.16,131.42,Ses05F_script01_2_M014,fru,2.5,3.5,4.0
473,135.25,138.26,Ses05F_script01_2_M015,xxx,2.0,3.0,3.5
474,142.38,146.35,Ses05F_script01_2_M016,ang,1.5,4.0,4.5
475,146.99,151.85,Ses05F_script01_2_M017,ang,1.5,4.0,5.0
476,8.81,10.96,Ses05M_script03_2_F000,xxx,2.5,3.0,3.0
477,13.13,15.52,Ses05M_script03_2_F001,neu,2.0,3.0,3.5
478,17.79,21.43,Ses05M_script03_2_F002,neu,2.5,3.0,3.0
479,24.9496,30.46,Ses05M_script03_2_F003,fru,2.5,2.5,3.5
480,32.12,35.55,Ses05M_script03_2_F004,neu,3.5,3.0,3.0
481,37.12,38.58,Ses05M_script03_2_F005,neu,2.0,2.5,3.0
482,39.23,42.49,Ses05M_script03_2_F006,neu,2.0,3.5,4.0
483,43.24,47.31,Ses05M_script03_2_F007,xxx,2.5,3.5,4.0
484,48.63,51.5,Ses05M_script03_2_F008,fru,2.0,2.5,3.0
485,55.64,57.28,Ses05M_script03_2_F009,neu,3.0,2.0,2.5
486,58.98,62.84,Ses05M_script03_2_F010,xxx,2.0,2.0,3.5
487,65.4,68.98,Ses05M_script03_2_F011,xxx,2.5,2.5,3.0
488,77.0,79.59,Ses05M_script03_2_F012,neu,2.5,2.0,3.0
489,82.26,84.46,Ses05M_script03_2_F013,fru,1.5,2.5,3.5
490,85.03,86.07,Ses05M_script03_2_F014,xxx,1.5,3.5,3.5
491,92.19,94.99,Ses05M_script03_2_F015,neu,2.5,3.0,3.0
492,98.54,102.72,Ses05M_script03_2_F016,xxx,2.5,3.5,3.0
493,103.32,104.74,Ses05M_script03_2_F017,ang,2.0,3.0,3.5
494,104.87,107.72,Ses05M_script03_2_F018,ang,1.5,3.0,4.0
495,112.6,116.1,Ses05M_script03_2_F019,xxx,2.0,3.0,4.0
496,117.27,119.5,Ses05M_script03_2_F020,xxx,3.5,3.0,4.0
497,121.84,123.0985,Ses05M_script03_2_F021,fru,2.0,3.5,4.0
498,123.1085,127.66,Ses05M_script03_2_F022,xxx,1.5,4.5,5.0
499,135.4,137.26,Ses05M_script03_2_F023,neu,3.5,3.0,3.5
500,139.71,142.32,Ses05M_script03_2_F024,xxx,4.0,2.5,3.0
501,147.63,151.36,Ses05M_script03_2_F025,fru,2.0,4.0,4.0
502,153.02,154.86,Ses05M_script03_2_F026,neu,2.5,3.0,3.0
503,161.75,166.29,Ses05M_script03_2_F027,xxx,2.0,3.0,4.5
504,169.44,172.32,Ses05M_script03_2_F028,ang,2.5,2.5,3.5
505,177.12,180.35,Ses05M_script03_2_F029,fru,2.5,2.5,3.5
506,188.52,190.4,Ses05M_script03_2_F030,xxx,3.0,2.0,2.5
507,193.7,196.85,Ses05M_script03_2_F031,xxx,3.0,3.5,3.5
508,197.76,199.57,Ses05M_script03_2_F032,xxx,4.0,2.5,3.5
509,201.63,203.69,Ses05M_script03_2_F033,xxx,2.5,3.5,3.5
510,205.13,209.41,Ses05M_script03_2_F034,ang,2.0,3.5,4.0
511,212.44,215.45,Ses05M_script03_2_F035,ang,1.5,3.5,3.5
512,215.72,219.06,Ses05M_script03_2_F036,ang,1.5,4.5,4.0
513,222.63,227.95,Ses05M_script03_2_F037,ang,2.0,3.5,4.5
514,230.28,236.87,Ses05M_script03_2_F038,ang,1.5,4.5,4.5
515,243.04,246.36,Ses05M_script03_2_F039,ang,1.5,4.5,4.5
516,246.37,248.75,Ses05M_script03_2_F040,ang,1.0,4.5,5.0
517,248.76,257.3,Ses05M_script03_2_F041,ang,1.5,4.5,5.0
518,259.45,260.41,Ses05M_script03_2_F042,ang,2.0,4.5,4.5
519,260.42,261.43,Ses05M_script03_2_F043,ang,1.5,4.5,5.0
520,261.91,263.07,Ses05M_script03_2_F044,ang,1.0,4.5,5.0
521,4.324,9.34,Ses05M_script03_2_M000,xxx,3.5,4.0,4.0
522,10.44,13.71,Ses05M_script03_2_M001,xxx,2.0,3.5,3.5
523,15.06,18.98,Ses05M_script03_2_M002,xxx,2.0,4.0,4.0
524,21.11,25.4,Ses05M_script03_2_M003,xxx,2.5,3.5,4.0
525,29.78,32.97,Ses05M_script03_2_M004,fru,2.5,3.5,3.5
526,34.85,37.62,Ses05M_script03_2_M005,fru,2.0,4.0,4.0
527,38.24,39.89,Ses05M_script03_2_M006,xxx,1.5,3.5,4.0
528,41.89,43.77,Ses05M_script03_2_M007,xxx,2.0,4.0,4.0
529,46.35,49.2,Ses05M_script03_2_M008,ang,1.5,4.0,4.5
530,50.7,52.95,Ses05M_script03_2_M009,ang,2.0,3.5,4.0
531,54.15,56.04,Ses05M_script03_2_M010,neu,3.0,2.5,2.0
532,57.25,59.13,Ses05M_script03_2_M011,neu,3.0,3.5,3.0
533,62.27,65.93,Ses05M_script03_2_M012,xxx,3.0,3.0,3.5
534,68.36,77.7,Ses05M_script03_2_M013,xxx,2.0,3.5,4.0
535,78.85,83.0,Ses05M_script03_2_M014,xxx,1.5,3.5,4.0
536,84.06,86.06,Ses05M_script03_2_M015,ang,1.5,3.0,3.5
537,87.09,92.73,Ses05M_script03_2_M016,fru,2.5,3.0,3.0
538,94.55,98.96,Ses05M_script03_2_M017,fru,4.0,3.0,3.0
539,101.81,103.98,Ses05M_script03_2_M018,xxx,3.5,3.0,3.0
540,104.01,105.19,Ses05M_script03_2_M019,xxx,2.5,3.0,3.5
541,107.94,113.29,Ses05M_script03_2_M020,ang,2.5,3.0,3.5
542,115.39,117.79,Ses05M_script03_2_M021,xxx,2.0,3.5,4.0
543,118.83,122.33,Ses05M_script03_2_M022,fru,1.5,3.5,4.0
544,122.34,123.59,Ses05M_script03_2_M023,ang,1.5,4.0,4.5
545,129.44,136.1,Ses05M_script03_2_M024,neu,2.5,3.0,4.0
546,136.88,141.2,Ses05M_script03_2_M025,ang,3.5,3.0,3.5
547,141.92,149.35,Ses05M_script03_2_M026,ang,1.5,4.0,4.5
548,150.77,153.76,Ses05M_script03_2_M027,ang,2.0,3.5,4.5
549,154.39,162.33,Ses05M_script03_2_M028,ang,1.5,4.0,5.0
550,165.26,169.81,Ses05M_script03_2_M029,ang,2.0,4.5,4.5
551,172.05,177.65,Ses05M_script03_2_M030,ang,2.0,5.0,4.5
552,179.6,183.24,Ses05M_script03_2_M031,ang,1.5,4.0,4.5
553,186.89,188.99,Ses05M_script03_2_M032,ang,2.0,3.5,3.5
554,190.33,193.96,Ses05M_script03_2_M033,ang,2.5,3.5,3.5
555,196.17,198.66,Ses05M_script03_2_M034,ang,2.5,3.5,3.5
556,198.86,201.72,Ses05M_script03_2_M035,ang,2.0,3.5,4.0
557,203.07,205.23,Ses05M_script03_2_M036,ang,2.5,3.5,3.5
558,210.86,213.36,Ses05M_script03_2_M037,ang,1.0,4.0,4.5
559,214.79,216.23,Ses05M_script03_2_M038,ang,1.5,4.0,4.5
560,218.83,221.37,Ses05M_script03_2_M039,ang,2.0,3.0,4.0
561,227.48,230.85,Ses05M_script03_2_M040,ang,4.0,4.0,3.5
562,236.57,244.83,Ses05M_script03_2_M041,ang,1.0,4.5,5.0
563,244.84,246.58,Ses05M_script03_2_M042,ang,1.0,4.5,4.5
564,246.59,248.83,Ses05M_script03_2_M043,ang,1.5,4.0,4.5
565,255.86,260.33,Ses05M_script03_2_M044,ang,1.0,5.0,5.0
566,260.34,266.35,Ses05M_script03_2_M045,ang,1.0,5.0,5.0
567,3.1063,8.86,Ses05M_script01_1b_F000,sad,2.5,2.5,2.5
568,10.6,13.77,Ses05M_script01_1b_F001,sur,2.0,3.0,3.0
569,15.12,17.02,Ses05M_script01_1b_F002,xxx,2.0,2.0,2.5
570,25.34,28.87,Ses05M_script01_1b_F003,xxx,2.0,2.0,3.0
571,35.98,38.59,Ses05M_script01_1b_F004,xxx,2.0,2.0,2.5
572,45.25,55.02,Ses05M_script01_1b_F005,xxx,2.0,2.0,3.5
573,62.41,64.03,Ses05M_script01_1b_F006,xxx,2.0,2.5,3.0
574,68.64,70.84,Ses05M_script01_1b_F007,xxx,2.0,2.0,3.0
575,78.82,81.58,Ses05M_script01_1b_F008,xxx,2.0,2.5,3.5
576,97.68,100.12,Ses05M_script01_1b_F009,xxx,2.0,3.0,3.5
577,105.6,110.7,Ses05M_script01_1b_F010,xxx,2.5,2.5,3.0
578,111.41,116.92,Ses05M_script01_1b_F011,xxx,2.0,3.0,3.5
579,126.62,133.88,Ses05M_script01_1b_F012,fru,1.5,3.5,4.0
580,141.46,143.27,Ses05M_script01_1b_F013,xxx,3.0,2.0,3.0
581,144.21,148.0,Ses05M_script01_1b_F014,xxx,3.0,3.0,3.5
582,153.03,155.11,Ses05M_script01_1b_F015,xxx,3.0,2.5,2.5
583,156.37,159.76,Ses05M_script01_1b_F016,fru,2.5,3.0,3.5
584,161.22,164.77,Ses05M_script01_1b_F017,xxx,2.5,3.0,2.0
585,178.79,182.6,Ses05M_script01_1b_F018,fru,2.0,3.0,3.5
586,183.53,189.62,Ses05M_script01_1b_F019,xxx,2.5,3.0,4.5
587,189.99,196.51,Ses05M_script01_1b_F020,xxx,2.5,3.0,3.5
588,208.14,211.33,Ses05M_script01_1b_F021,xxx,2.5,2.5,3.0
589,212.32,214.48,Ses05M_script01_1b_F022,neu,2.5,2.5,3.5
590,217.35,221.85,Ses05M_script01_1b_F023,neu,2.5,2.5,3.5
591,235.49,239.07,Ses05M_script01_1b_F024,neu,2.0,2.5,3.0
592,242.28,245.17,Ses05M_script01_1b_F025,xxx,2.5,3.0,3.5
593,246.78,253.85,Ses05M_script01_1b_F026,neu,3.0,2.5,4.0
594,268.17,278.65,Ses05M_script01_1b_F027,fru,1.5,3.0,4.0
595,279.14,286.71,Ses05M_script01_1b_F028,sad,1.5,2.5,3.5
596,290.49,293.14,Ses05M_script01_1b_F029,xxx,2.0,2.0,3.0
597,309.54,311.63,Ses05M_script01_1b_F030,sur,2.0,3.0,2.5
598,315.77,317.67,Ses05M_script01_1b_F031,ang,1.5,3.0,4.0
599,321.62,324.76,Ses05M_script01_1b_F032,xxx,1.5,3.5,4.0
600,326.04,328.56,Ses05M_script01_1b_F033,ang,2.0,4.0,4.0
601,347.68,350.22,Ses05M_script01_1b_F034,ang,3.0,3.0,3.5
602,353.8,360.98,Ses05M_script01_1b_F035,fru,2.0,3.5,4.5
603,365.52,367.85,Ses05M_script01_1b_F036,xxx,2.5,2.5,3.0
604,370.87,373.01,Ses05M_script01_1b_F037,fru,2.0,2.0,2.0
605,377.13,379.78,Ses05M_script01_1b_F038,xxx,3.0,2.5,3.0
606,8.57,10.71,Ses05M_script01_1b_M000,xxx,2.5,3.0,3.0
607,13.31,15.67,Ses05M_script01_1b_M001,sad,2.5,2.5,2.5
608,16.83,24.83,Ses05M_script01_1b_M002,sad,2.5,2.5,3.5
609,29.69,36.19,Ses05M_script01_1b_M003,sad,2.0,3.0,3.5
610,38.23,44.06,Ses05M_script01_1b_M004,sad,2.0,3.0,3.0
611,51.94,62.97,Ses05M_script01_1b_M005,sad,2.5,3.0,4.0
612,63.97,69.21,Ses05M_script01_1b_M006,xxx,2.0,2.5,3.5
613,70.63,79.21,Ses05M_script01_1b_M007,xxx,2.0,3.5,4.0
614,80.93,87.57,Ses05M_script01_1b_M008,fru,2.0,3.0,4.0
615,87.59,98.93,Ses05M_script01_1b_M009,fru,2.0,4.0,4.5
616,99.94,106.15,Ses05M_script01_1b_M010,fru,1.0,4.0,5.0
617,123.58,126.89,Ses05M_script01_1b_M011,xxx,2.5,2.5,3.5
618,133.41,137.1991,Ses05M_script01_1b_M012,fru,2.0,4.0,4.5
619,138.66,141.89,Ses05M_script01_1b_M013,xxx,2.5,3.0,3.5
620,142.95,144.72,Ses05M_script01_1b_M014,xxx,3.0,3.0,3.0
621,149.25,152.28,Ses05M_script01_1b_M015,xxx,3.0,3.0,3.5
622,154.68,157.21,Ses05M_script01_1b_M016,fru,2.5,3.5,3.5
623,159.16,161.64,Ses05M_script01_1b_M017,fru,2.0,4.0,4.5
624,164.12,170.49,Ses05M_script01_1b_M018,xxx,1.5,4.0,5.0
625,170.5,179.77,Ses05M_script01_1b_M019,ang,1.5,4.0,4.5
626,181.46,184.05,Ses05M_script01_1b_M020,ang,1.0,4.5,5.0
627,199.09,208.52,Ses05M_script01_1b_M021,fru,1.5,4.0,4.5
628,210.25,212.44,Ses05M_script01_1b_M022,ang,1.0,4.5,4.5
629,214.66,217.5,Ses05M_script01_1b_M023,xxx,2.5,3.0,3.5
630,221.36,229.17,Ses05M_script01_1b_M024,xxx,2.5,3.0,3.5
631,229.22,235.62,Ses05M_script01_1b_M025,fru,1.5,4.0,4.5
632,238.52,241.85,Ses05M_script01_1b_M026,fru,1.5,3.5,4.0
633,244.75,246.88,Ses05M_script01_1b_M027,fru,2.0,3.5,4.0
634,253.55,258.09,Ses05M_script01_1b_M028,fru,2.0,3.5,3.5
635,258.31,268.98,Ses05M_script01_1b_M029,fru,2.0,4.0,4.5
636,288.46,290.82,Ses05M_script01_1b_M030,fru,3.0,2.5,3.0
637,293.14,304.36,Ses05M_script01_1b_M031,ang,1.5,3.5,4.5
638,304.71,309.58,Ses05M_script01_1b_M032,ang,2.0,3.0,4.0
639,311.04,316.86,Ses05M_script01_1b_M033,ang,2.0,4.5,4.0
640,317.56,322.14,Ses05M_script01_1b_M034,xxx,1.5,3.5,4.5
641,323.43,326.71,Ses05M_script01_1b_M035,ang,1.5,3.5,4.5
642,327.03,337.65,Ses05M_script01_1b_M036,ang,1.0,4.5,5.0
643,337.74,347.89,Ses05M_script01_1b_M037,xxx,2.0,3.5,5.0
644,350.43,354.15,Ses05M_script01_1b_M038,xxx,2.5,4.0,4.0
645,360.78,366.12,Ses05M_script01_1b_M039,fru,2.0,3.5,4.5
646,367.03,369.6377,Ses05M_script01_1b_M040,ang,2.0,3.0,4.5
647,372.59,377.37,Ses05M_script01_1b_M041,ang,2.5,4.0,4.0
648,2.8098,4.5479,Ses05F_impro03_F000,exc,4.0,3.0,3.5
649,7.96,9.84,Ses05F_impro03_F001,exc,4.5,3.0,3.5
650,10.2,11.33,Ses05F_impro03_F002,exc,4.5,3.0,4.0
651,11.58,12.7187,Ses05F_impro03_F003,exc,4.5,3.5,4.0
652,13.48,14.66,Ses05F_impro03_F004,exc,4.5,3.5,4.0
653,16.25,18.16,Ses05F_impro03_F005,exc,4.5,3.5,4.0
654,18.62,20.56,Ses05F_impro03_F006,xxx,4.5,4.0,3.5
655,24.05,25.76,Ses05F_impro03_F007,exc,4.5,3.0,4.0
656,26.06,30.77,Ses05F_impro03_F008,exc,4.5,4.0,3.5
657,30.94,32.47,Ses05F_impro03_F009,exc,4.5,4.0,4.0
658,33.61,37.19,Ses05F_impro03_F010,xxx,4.0,3.5,4.5
659,40.12,41.87,Ses05F_impro03_F011,exc,4.5,4.5,4.0
660,45.1,52.26,Ses05F_impro03_F012,xxx,4.0,3.0,3.5
661,55.21,57.12,Ses05F_impro03_F013,xxx,4.0,3.0,3.5
662,57.18,61.19,Ses05F_impro03_F014,xxx,4.0,3.0,3.5
663,62.2,69.39,Ses05F_impro03_F015,xxx,4.0,3.0,3.5
664,69.55,74.31,Ses05F_impro03_F016,xxx,4.0,3.0,4.0
665,74.8,76.05,Ses05F_impro03_F017,xxx,4.0,3.5,3.0
666,78.35,81.1,Ses05F_impro03_F018,xxx,4.0,3.0,3.5
667,87.19,89.48,Ses05F_impro03_F019,xxx,4.0,3.0,3.5
668,89.88,93.05,Ses05F_impro03_F020,exc,4.5,3.5,4.5
669,93.16,95.47,Ses05F_impro03_F021,xxx,4.0,3.0,3.5
670,95.63,97.48,Ses05F_impro03_F022,xxx,4.0,2.5,3.0
671,98.52,100.2,Ses05F_impro03_F023,xxx,4.0,3.0,3.5
672,100.44,103.99,Ses05F_impro03_F024,xxx,3.0,2.5,3.0
673,104.86,106.87,Ses05F_impro03_F025,xxx,3.5,2.5,2.5
674,106.93,108.2,Ses05F_impro03_F026,xxx,4.0,3.0,3.0
675,110.89,117.44,Ses05F_impro03_F027,hap,4.5,3.0,4.0
676,120.49,121.75,Ses05F_impro03_F028,hap,4.5,4.5,3.5
677,123.75,129.86,Ses05F_impro03_F029,hap,4.0,3.5,4.0
678,129.89,132.45,Ses05F_impro03_F030,hap,4.0,3.5,4.0
679,132.61,133.91,Ses05F_impro03_F031,hap,4.0,2.0,3.0
680,136.47,137.56,Ses05F_impro03_F032,hap,4.0,3.0,3.0
681,138.44,140.43,Ses05F_impro03_F033,hap,4.0,3.0,4.0
682,147.11,150.05,Ses05F_impro03_F034,hap,4.0,3.5,3.5
683,158.06,159.28,Ses05F_impro03_F035,hap,4.5,3.0,3.0
684,165.32,167.36,Ses05F_impro03_F036,hap,5.0,4.5,4.5
685,167.67,170.06,Ses05F_impro03_F037,exc,4.5,3.5,4.5
686,180.11,185.5389,Ses05F_impro03_F038,xxx,4.0,3.0,4.0
687,187.31,189.64,Ses05F_impro03_F039,hap,4.5,4.0,4.0
688,193.19,194.84,Ses05F_impro03_F040,hap,4.0,3.5,3.0
689,198.17,199.73,Ses05F_impro03_F041,hap,4.5,4.5,4.0
690,205.54,207.37,Ses05F_impro03_F042,exc,4.5,3.0,3.5
691,207.46,209.76,Ses05F_impro03_F043,exc,4.5,3.0,3.5
692,210.99,212.57,Ses05F_impro03_F044,xxx,3.5,3.0,3.0
693,212.59,214.37,Ses05F_impro03_F045,xxx,4.0,3.0,3.0
694,217.48,220.85,Ses05F_impro03_F046,hap,4.0,3.5,3.5
695,220.88,223.81,Ses05F_impro03_F047,hap,4.0,3.0,3.0
696,225.08,227.16,Ses05F_impro03_F048,hap,3.5,2.5,3.0
697,227.17,228.5596,Ses05F_impro03_F049,hap,4.0,2.5,3.0
698,229.47,230.58,Ses05F_impro03_F050,xxx,4.0,2.5,2.5
699,232.95,237.31,Ses05F_impro03_F051,hap,4.0,3.0,4.0
700,239.57,242.14,Ses05F_impro03_F052,xxx,4.0,3.0,3.5
